dedo1,dedo2,dedo3,dedo4,dedo5,posicion_mano,movimiento,letra
0,999,999,999,399,0.77,False,u
0,950,999,999,400,0.77,False,u
0,937,999,999,401,0.75,False,u
0,999,999,999,401,0.71,False,u
0,999,999,999,403,0.7,False,u
0,999,999,999,402,0.7,False,u
0,999,999,999,404,0.69,False,u
0,999,999,999,399,0.65,False,u
0,999,999,977,399,0.65,False,u
0,999,999,996,399,0.63,False,u
0,999,999,989,396,0.63,False,u
0,999,999,956,399,0.64,False,u
0,999,999,955,400,0.62,False,u
0,999,999,970,399,0.6,False,u
0,999,999,980,403,0.61,False,u
0,999,999,937,396,0.61,False,u
0,400,999,249,372,0.65,False,v
0,390,999,244,372,0.64,False,v
0,410,999,247,369,0.64,False,v
0,435,999,253,372,0.6,False,v
0,415,999,244,375,0.67,False,v
0,394,999,281,369,0.66,False,v
0,395,999,265,374,0.64,False,v
0,395,999,231,368,0.66,False,v
0,400,999,233,367,0.65,False,v
0,390,999,236,377,0.64,False,v
0,380,999,219,372,0.65,False,v
0,395,999,225,365,0.64,False,v
0,394,999,227,369,0.66,False,v
0,433,999,225,364,0.67,False,v
0,413,999,241,366,0.66,False,v
0,443,999,236,369,0.65,False,v
0,440,999,250,378,0.67,False,v
0,494,999,227,366,0.66,False,v
0,466,999,246,372,0.66,False,v
0,466,999,244,378,0.66,False,v
0,415,999,243,365,0.65,False,v
0,395,999,238,369,0.65,False,v
0,483,999,246,364,0.65,False,v
0,473,999,268,374,0.66,False,v
0,473,999,236,369,0.65,False,v
0,433,999,236,377,0.66,False,v
0,483,999,236,369,0.66,False,v
0,542,999,250,376,0.65,False,v
0,461,999,246,372,0.66,False,v
0,460,999,237,369,0.66,False,v
0,999,999,999,180,0.75,False,w
0,999,999,999,182,0.77,False,w
0,999,999,999,184,0.78,False,w
0,999,999,999,190,0.76,False,w
0,999,999,999,185,0.76,False,w
0,999,999,999,184,0.75,False,w
0,999,999,999,192,0.74,False,w
0,999,999,999,209,0.76,False,w
0,999,999,999,207,0.74,False,w
0,999,999,999,203,0.74,False,w
0,999,999,999,218,0.76,False,w
0,999,999,999,204,0.76,False,w
0,999,999,999,208,0.76,False,w
0,999,999,999,210,0.76,False,w
0,999,999,999,215,0.75,False,w
0,999,999,999,218,0.75,False,w
0,999,999,999,220,0.76,False,w
0,999,999,999,213,0.75,False,w
0,999,999,999,206,0.75,False,w
0,999,999,999,208,0.76,False,w
0,999,999,999,206,0.76,False,w
0,999,999,999,204,0.75,False,w
0,999,999,999,207,0.75,False,w
0,999,999,999,210,0.76,False,w
0,999,999,999,213,0.75,False,w
0,999,999,999,211,0.73,False,w
0,999,999,999,209,0.75,False,w
0,999,999,999,211,0.75,False,w
0,999,999,999,208,0.75,False,w
0,999,999,999,213,0.75,False,w
857,522,31,490,92,0.96,False,x
840,489,34,473,85,0.42,False,x
852,524,48,495,100,1.09,False,x
858,496,20,499,91,0.8,False,x
889,493,51,476,80,0.55,False,x
833,532,53,473,107,1.14,False,x
816,465,46,492,87,0.41,False,x
817,499,57,496,89,0.82,False,x
819,496,61,490,95,1.14,False,x
829,440,54,477,79,0.17,False,x
871,488,54,482,85,0.97,False,x
998,463,57,488,100,1.11,False,x
993,382,57,482,87,0.17,False,x
873,526,61,486,94,1.17,False,x
882,488,67,496,89,0.85,False,x
839,532,64,483,89,0.26,False,x
872,562,74,502,99,1.44,False,x
874,463,80,485,89,0.35,False,x
863,488,66,477,89,0.84,False,x
834,493,72,512,91,1.11,False,x
907,394,80,496,88,0.29,False,x
915,480,84,485,87,0.9,False,x
919,496,72,495,91,1.11,False,x
927,489,71,486,77,0.09,False,x
876,522,77,493,88,1.34,False,x
852,483,80,504,77,0.7,False,x
885,486,84,473,80,0.56,False,x
920,481,74,502,77,1.24,False,x
865,466,66,476,78,0.11,False,x
827,447,79,482,76,1.11,False,x
890,999,505,999,999,0.65,False,y
954,999,499,999,999,0.62,False,y
894,999,494,999,999,0.63,False,y
904,999,496,999,999,0.63,False,y
839,999,500,999,999,0.63,False,y
920,999,500,999,999,0.63,False,y
823,999,500,999,999,0.63,False,y
829,930,505,999,999,0.63,False,y
852,999,525,999,999,0.62,False,y
863,999,517,999,999,0.62,False,y
920,999,512,999,999,0.62,False,y
876,999,512,999,999,0.62,False,y
806,991,522,999,999,0.63,False,y
795,999,505,999,999,0.63,False,y
803,999,509,999,999,0.63,False,y
800,999,509,999,999,0.63,False,y
830,999,507,999,999,0.63,False,y
863,999,507,999,999,0.63,False,y
795,999,509,999,999,0.61,False,y
797,999,502,999,999,0.61,False,y
809,999,500,999,999,0.64,False,y
819,999,497,999,999,0.63,False,y
807,999,504,999,999,0.63,False,y
804,999,505,999,999,0.63,False,y
857,999,509,999,999,0.63,False,y
828,968,489,999,999,0.62,False,y
813,991,502,999,999,0.64,False,y
813,963,492,999,999,0.63,False,y
825,948,505,999,999,0.62,False,y
827,945,502,999,999,0.62,False,y
0,707,64,132,272,-0.58,False,z
0,615,74,123,273,2.81,False,z
0,709,67,130,256,0.72,True,z
0,699,64,137,279,0.25,True,z
0,654,64,107,262,2.25,False,z
0,747,74,142,259,-0.48,False,z
0,684,80,118,277,2.44,False,z
0,851,66,108,264,0.7,False,z
0,836,61,129,283,0.47,True,z
0,856,74,104,261,1.95,False,z
0,942,62,129,280,-0.32,False,z
0,803,90,121,274,2.72,False,z
0,965,84,126,274,0.13,False,z
0,940,80,117,279,1.7,False,z
0,968,82,121,256,0.97,False,z
0,976,71,126,270,0.31,False,z
0,844,76,111,281,2.03,False,z
0,961,77,126,281,-0.29,False,z
0,915,85,121,278,2.61,False,z
0,988,77,120,285,0.27,False,z
0,999,72,108,282,1.15,True,z
0,999,97,107,273,1.33,False,z
0,948,76,120,295,0.02,False,z
0,912,80,104,279,2.45,False,z
0,844,79,127,283,-0.26,False,z
0,861,84,101,288,2.46,False,z
0,905,80,104,276,0.4,False,z
0,985,90,120,281,1.2,False,z
0,825,84,112,283,1.44,False,z
0,899,90,123,298,0.09,False,z
999,170,267,137,199,1.0,False,a
999,169,258,141,212,0.98,False,a
999,173,255,148,207,0.98,False,a
999,176,258,150,205,0.98,False,a
999,180,264,147,203,0.99,False,a
999,181,267,151,200,0.99,False,a
999,181,264,146,201,0.99,False,a
999,174,261,150,211,1.0,False,a
999,173,288,149,203,1.01,False,a
999,175,267,145,201,1.0,False,a
999,181,261,146,202,0.99,False,a
999,174,267,144,209,0.99,False,a
999,179,273,147,203,1.01,False,a
999,181,255,144,214,1.01,False,a
999,181,243,153,207,1.0,False,a
999,177,258,153,208,1.0,False,a
999,181,252,145,209,0.99,False,a
999,177,258,151,218,1.0,False,a
999,174,252,148,212,0.99,False,a
999,174,267,158,219,1.0,False,a
999,179,267,151,214,0.99,False,a
999,177,264,154,219,1.0,False,a
999,173,270,148,218,0.99,False,a
999,178,276,152,218,1.0,False,a
999,177,225,153,220,1.0,False,a
999,182,270,152,219,1.0,False,a
999,179,282,153,218,0.99,False,a
999,181,276,159,222,1.0,False,a
999,179,279,161,224,0.99,False,a
999,181,288,159,214,0.99,False,a
566,821,999,999,578,0.88,False,b
565,819,999,999,639,0.87,False,b
583,837,999,999,639,0.88,False,b
587,827,999,999,656,0.89,False,b
577,824,999,999,653,0.9,False,b
568,819,999,999,650,0.88,False,b
570,815,999,999,620,0.89,False,b
583,819,999,999,631,0.88,False,b
556,813,999,999,639,0.9,False,b
558,816,999,999,652,0.88,False,b
570,815,999,999,631,0.9,False,b
585,824,999,999,674,0.91,False,b
605,812,999,999,674,0.9,False,b
605,835,999,999,675,0.88,False,b
619,846,999,999,659,0.9,False,b
526,862,999,999,671,0.9,False,b
195,854,999,999,670,0.89,False,b
177,850,999,999,666,0.89,False,b
159,834,999,999,683,0.9,False,b
179,861,999,999,690,0.9,False,b
171,953,999,999,639,0.9,False,b
169,947,999,999,609,0.92,False,b
177,957,999,999,603,0.89,False,b
160,917,999,999,609,0.91,False,b
153,904,999,999,597,0.88,False,b
163,930,999,999,851,0.9,False,b
160,933,999,999,830,0.9,False,b
164,939,999,999,754,0.89,False,b
169,940,999,999,701,0.89,False,b
169,919,999,999,668,0.89,False,b
999,281,720,411,890,1.35,False,c
999,284,717,423,902,1.34,False,c
999,279,720,429,915,1.35,False,c
999,286,717,397,885,1.36,False,c
999,283,705,398,868,1.35,False,c
999,285,699,402,875,1.37,False,c
999,292,720,410,859,1.35,False,c
999,297,702,413,872,1.36,False,c
936,294,693,334,884,1.36,False,c
34,262,604,229,783,1.34,False,c
0,252,610,230,787,1.37,False,c
4,260,604,229,773,1.36,False,c
22,265,628,238,796,1.38,False,c
68,264,631,240,825,1.37,False,c
220,268,634,251,836,1.37,False,c
326,257,598,244,816,1.37,False,c
324,262,634,275,811,1.37,False,c
310,265,634,285,811,1.37,False,c
337,265,646,287,814,1.36,False,c
321,265,661,296,823,1.37,False,c
322,263,643,310,831,1.38,False,c
320,273,640,294,790,1.38,False,c
318,265,634,295,790,1.37,False,c
332,265,634,290,810,1.35,False,c
332,267,610,296,816,1.35,False,c
340,269,628,311,823,1.36,False,c
342,267,631,308,827,1.38,False,c
375,263,637,295,803,1.36,False,c
383,258,628,298,810,1.37,False,c
403,257,634,291,817,1.37,False,c
239,858,109,42,106,1.31,False,d
225,865,109,34,113,1.3,False,d
214,864,121,39,125,1.31,False,d
227,850,109,43,121,1.32,False,d
202,858,118,39,119,1.31,False,d
191,867,115,37,121,1.3,False,d
193,865,127,43,127,1.3,False,d
214,846,124,39,127,1.31,False,d
230,845,133,41,127,1.31,False,d
241,841,121,43,124,1.33,False,d
239,839,124,48,133,1.32,False,d
241,844,121,52,137,1.32,False,d
247,835,139,53,135,1.31,False,d
255,827,145,53,133,1.31,False,d
256,823,121,56,135,1.31,False,d
273,852,124,55,139,1.32,False,d
283,848,133,55,136,1.31,False,d
305,853,115,59,139,1.3,False,d
299,858,133,58,142,1.32,False,d
275,835,133,56,140,1.33,False,d
270,831,121,60,142,1.31,False,d
270,863,142,62,142,1.31,False,d
274,867,136,70,154,1.31,False,d
279,860,157,68,150,1.31,False,d
284,854,157,64,153,1.32,False,d
276,856,145,66,164,1.31,False,d
291,853,127,72,158,1.31,False,d
284,846,136,71,153,1.33,False,d
288,852,148,77,153,1.32,False,d
289,846,148,76,153,1.33,False,d
211,174,222,103,167,1.01,False,e
204,175,222,113,177,1.0,False,e
191,178,252,115,179,1.01,False,e
177,183,258,113,179,1.02,False,e
190,185,258,108,189,1.01,False,e
188,176,246,108,174,0.99,False,e
189,180,246,103,180,1.02,False,e
204,181,249,103,185,1.02,False,e
209,181,243,104,181,1.01,False,e
184,179,225,99,172,1.0,False,e
184,186,222,92,173,1.01,False,e
175,194,219,90,170,1.01,False,e
188,189,219,91,179,1.01,False,e
180,190,210,94,183,1.0,False,e
219,194,222,95,181,1.02,False,e
220,196,222,95,172,1.03,False,e
229,213,252,100,181,1.03,False,e
221,214,252,104,182,1.02,False,e
209,215,222,104,183,1.03,False,e
219,210,231,106,174,1.02,False,e
230,200,219,102,168,1.04,False,e
233,208,222,102,161,1.04,False,e
232,220,222,105,161,1.04,False,e
221,214,228,103,161,1.04,False,e
225,215,240,103,166,1.04,False,e
239,213,252,102,170,1.05,False,e
229,208,219,104,170,1.05,False,e
237,209,231,104,172,1.07,False,e
230,215,225,102,173,1.04,False,e
233,215,228,107,173,1.06,False,e
851,687,999,999,697,0.95,False,f
878,687,999,999,624,0.96,False,f
978,685,999,999,598,0.96,False,f
956,689,999,999,593,0.96,False,f
999,685,999,999,617,0.97,False,f
999,686,999,999,634,0.99,False,f
999,676,999,999,648,0.97,False,f
999,678,999,999,648,0.98,False,f
999,655,999,999,643,0.98,False,f
855,657,999,999,666,0.94,False,f
337,686,999,999,672,0.98,False,f
306,686,999,999,670,1.0,False,f
296,664,999,999,672,0.98,False,f
281,646,999,999,668,0.97,False,f
279,657,999,999,668,0.96,False,f
283,659,999,999,659,0.98,False,f
310,668,999,999,658,0.97,False,f
305,700,999,999,665,0.96,False,f
318,710,999,999,649,0.98,False,f
316,686,999,999,648,1.0,False,f
337,668,999,999,635,0.96,False,f
322,651,999,999,660,0.99,False,f
355,644,999,999,636,0.97,False,f
344,644,999,999,638,0.94,False,f
354,654,999,999,638,0.98,False,f
392,655,999,999,640,0.98,False,f
499,637,999,989,695,0.98,False,f
526,636,999,999,999,0.97,False,f
553,625,999,999,999,0.98,False,f
536,632,999,999,999,0.98,False,f
999,909,401,245,226,0.87,False,g
999,911,395,243,221,0.94,False,g
999,918,404,241,212,0.9,False,g
999,915,389,244,223,0.92,False,g
999,913,392,240,231,0.91,False,g
999,940,401,245,220,0.91,False,g
999,916,398,245,223,0.92,False,g
999,919,413,247,232,0.91,False,g
999,881,407,247,228,0.91,False,g
999,917,419,245,230,0.92,False,g
999,922,404,248,222,0.94,False,g
999,896,431,251,228,0.91,False,g
999,898,401,249,232,0.94,False,g
999,915,413,251,227,0.92,False,g
999,900,449,242,230,0.89,False,g
999,883,437,248,246,0.92,False,g
999,886,410,252,230,0.92,False,g
999,873,416,252,236,0.9,False,g
999,877,437,252,234,0.93,False,g
999,882,416,253,235,0.9,False,g
999,859,437,252,231,0.93,False,g
999,860,437,274,255,0.9,False,g
999,852,440,262,238,0.93,False,g
999,896,446,260,257,0.91,False,g
999,879,443,259,250,0.88,False,g
999,887,446,272,239,0.94,False,g
999,879,449,256,251,0.89,False,g
999,888,449,260,250,0.93,False,g
999,908,443,269,251,0.92,False,g
999,905,449,252,252,0.91,False,g
999,833,999,999,532,1.05,False,h
999,836,999,999,524,1.04,False,h
999,850,999,999,537,1.06,False,h
999,841,999,999,536,1.07,False,h
999,844,999,999,556,1.06,False,h
999,855,999,999,547,1.07,False,h
999,856,999,999,526,1.06,False,h
999,862,999,999,506,1.05,False,h
999,862,999,999,509,1.07,False,h
999,886,999,999,518,1.06,False,h
999,874,999,999,524,1.07,False,h
999,888,999,999,519,1.06,False,h
999,929,999,999,512,1.07,False,h
999,879,999,999,511,1.06,False,h
999,868,999,999,492,1.09,False,h
999,906,999,999,518,1.04,False,h
999,951,999,806,493,1.06,False,h
999,928,999,803,496,1.07,False,h
999,913,999,755,508,1.08,False,h
999,905,999,731,481,1.06,False,h
999,898,999,753,484,1.07,False,h
999,909,999,756,486,1.06,False,h
999,909,999,783,482,1.08,False,h
999,900,999,902,487,1.06,False,h
999,885,999,957,491,1.07,False,h
999,854,999,999,475,1.07,False,h
999,874,999,999,461,1.07,False,h
999,877,999,999,458,1.07,False,h
988,890,999,999,472,1.06,False,h
999,997,999,985,517,1.03,False,h
766,188,999,569,699,0.78,False,i
770,165,999,578,713,0.77,False,i
755,159,999,573,722,0.78,False,i
771,159,999,576,720,0.79,False,i
773,159,999,564,762,0.79,False,i
783,166,999,562,732,0.78,False,i
784,164,999,554,746,0.79,False,i
812,158,999,550,712,0.76,False,i
753,158,999,534,725,0.8,False,i
755,158,999,545,728,0.78,False,i
801,153,999,544,742,0.78,False,i
770,158,999,551,735,0.79,False,i
771,155,999,559,730,0.79,False,i
775,160,999,580,719,0.8,False,i
766,153,999,565,714,0.79,False,i
784,157,999,564,724,0.8,False,i
772,141,999,556,726,0.79,False,i
804,139,999,563,716,0.79,False,i
783,123,999,575,712,0.8,False,i
787,118,999,564,699,0.8,False,i
772,109,999,572,695,0.79,False,i
772,118,999,540,702,0.77,False,i
856,130,999,537,761,0.82,False,i
999,147,999,493,868,0.82,False,i
999,129,577,437,999,0.79,False,i
999,131,458,431,999,0.81,False,i
999,129,446,413,999,0.8,False,i
999,111,374,379,999,0.81,False,i
999,122,419,441,999,0.8,False,i
999,119,494,420,999,0.8,False,i
502,109,637,476,744,0.72,True,j
540,110,604,511,945,0.87,True,j
489,109,673,499,944,0.81,True,j
440,109,652,608,983,1.23,True,j
456,105,652,602,995,1.04,True,j
411,111,720,479,841,0.9,True,j
721,101,649,458,921,0.46,True,j
753,107,598,464,895,0.9,False,j
436,102,628,464,854,0.79,True,j
420,99,598,580,999,1.06,True,j
386,97,604,527,917,1.53,True,j
365,116,598,456,881,1.02,True,j
453,110,592,467,919,0.69,True,j
427,120,589,485,916,0.93,True,j
470,132,646,595,999,1.57,True,j
458,126,586,537,999,1.77,True,j
487,122,631,493,929,1.04,True,j
483,112,631,461,907,0.62,True,j
701,122,604,499,944,0.65,True,j
523,133,658,492,947,0.85,True,j
516,125,592,598,915,1.64,True,j
519,120,622,577,890,1.21,True,j
508,129,634,494,915,1.03,True,j
999,126,610,520,917,0.54,True,j
846,130,604,498,948,0.99,True,j
657,152,640,581,975,1.31,True,j
704,140,628,547,999,1.57,True,j
682,127,604,558,999,1.3,True,j
518,120,622,538,999,0.81,False,j
999,120,598,461,977,0.8,True,j
999,751,999,999,248,2.23,False,k
999,755,999,999,239,1.93,True,k
999,762,999,999,247,1.04,False,k
999,763,999,999,249,0.64,False,k
999,773,999,999,234,1.12,False,k
999,769,999,999,247,1.63,True,k
999,768,999,999,247,2.07,False,k
999,773,999,999,250,2.04,False,k
999,774,999,999,245,1.6,True,k
999,784,999,999,233,0.89,False,k
999,782,999,999,226,0.77,False,k
999,800,999,999,250,1.9,True,k
999,836,999,999,306,2.32,True,k
999,842,999,999,268,2.25,True,k
999,820,999,999,226,1.04,True,k
999,793,999,999,230,0.61,False,k
999,802,999,999,250,0.78,True,k
999,837,999,999,273,2.39,False,k
999,804,999,999,262,2.52,True,k
999,827,999,999,245,1.4,True,k
999,801,999,999,234,0.73,False,k
999,819,999,999,244,0.86,True,k
999,811,999,999,248,1.37,True,k
999,802,999,999,277,2.11,True,k
999,773,999,999,236,1.96,True,k
999,770,999,999,227,1.05,True,k
999,794,999,999,246,0.63,False,k
999,794,999,999,256,0.66,True,k
999,822,999,999,267,2.55,True,k
999,833,999,999,256,2.36,True,k
999,793,246,82,73,1.08,False,l
999,706,222,82,71,1.09,False,l
999,706,216,82,74,1.06,False,l
999,687,207,83,75,1.09,False,l
999,681,216,83,73,1.1,False,l
999,693,219,83,79,1.08,False,l
999,691,210,83,67,1.09,False,l
999,709,216,85,71,1.07,False,l
999,709,213,83,76,1.1,False,l
999,705,225,87,76,1.08,False,l
999,688,249,88,80,1.1,False,l
999,694,222,81,77,1.09,False,l
999,701,216,85,78,1.09,False,l
999,670,222,101,94,1.11,False,l
999,657,216,94,91,1.1,False,l
999,651,258,92,86,1.07,False,l
999,682,252,92,90,1.1,False,l
999,641,213,94,92,1.08,False,l
999,644,210,89,90,1.1,False,l
999,640,210,89,86,1.09,False,l
999,643,216,96,88,1.08,False,l
999,706,210,92,87,1.09,False,l
999,693,243,97,92,1.1,False,l
999,686,216,101,91,1.09,False,l
999,680,252,105,92,1.09,False,l
999,693,210,101,91,1.07,False,l
999,697,231,102,85,1.09,False,l
999,737,219,111,87,1.09,False,l
999,720,264,113,94,1.12,False,l
999,731,276,119,98,1.1,False,l
999,854,999,999,199,1.26,False,m
999,844,999,999,196,1.29,False,m
999,848,999,999,202,1.27,False,m
999,857,999,999,194,1.28,False,m
999,846,999,999,187,1.28,False,m
999,826,999,999,189,1.28,False,m
999,826,999,999,199,1.29,False,m
999,846,999,999,197,1.29,False,m
999,989,999,999,182,1.28,False,m
999,984,999,999,162,1.29,False,m
999,971,999,999,166,1.28,False,m
999,966,999,999,167,1.29,False,m
999,963,999,999,166,1.28,False,m
999,976,999,999,172,1.28,False,m
999,831,999,999,160,1.29,False,m
999,808,999,999,152,1.31,False,m
999,785,999,799,137,1.29,False,m
986,802,999,888,127,1.29,False,m
983,825,999,942,137,1.28,False,m
999,821,999,944,144,1.28,False,m
999,812,999,976,146,1.3,False,m
999,806,999,944,137,1.31,False,m
999,827,999,999,145,1.37,False,m
759,999,999,999,248,1.37,False,m
572,999,999,999,329,1.34,False,m
655,999,999,999,486,1.37,False,m
647,999,999,999,687,1.37,False,m
698,999,999,999,683,1.34,False,m
743,999,999,999,537,1.34,False,m
726,999,999,999,528,1.34,False,m
554,856,999,152,304,1.46,False,n
538,854,999,151,294,1.46,False,n
556,845,999,151,310,1.47,False,n
536,855,999,154,300,1.47,False,n
525,859,999,157,308,1.47,False,n
513,858,999,157,298,1.46,False,n
533,840,999,161,308,1.46,False,n
574,832,999,164,312,1.47,False,n
603,821,999,179,310,1.46,False,n
556,836,999,177,312,1.46,False,n
564,825,999,178,314,1.45,False,n
547,827,999,181,308,1.46,False,n
561,860,999,183,315,1.46,False,n
572,854,999,173,322,1.47,False,n
552,856,999,172,309,1.47,False,n
535,888,999,169,306,1.46,False,n
592,840,999,160,310,1.47,False,n
622,841,999,154,309,1.47,False,n
701,836,999,150,308,1.47,False,n
668,833,999,150,307,1.48,False,n
671,836,999,150,304,1.47,False,n
686,830,999,153,304,1.47,False,n
683,835,999,153,308,1.47,False,n
665,832,999,150,307,1.45,False,n
682,824,999,155,321,1.45,False,n
674,832,999,151,316,1.45,False,n
610,844,999,151,323,1.48,False,n
567,879,999,144,332,1.49,False,n
475,852,999,133,307,1.47,False,n
408,859,999,126,293,1.48,False,n
426,857,999,118,86,1.4,False,-
999,849,999,130,107,1.75,True,-
534,974,999,149,149,1.62,False,-
498,848,999,144,142,1.47,True,-
450,892,999,82,94,1.83,True,-
115,866,999,42,61,1.64,False,-
141,833,999,31,28,1.67,True,-
99,820,999,34,30,1.76,True,-
135,815,999,93,58,1.61,False,-
460,853,999,128,75,1.99,True,-
254,842,999,164,74,1.5,False,-
258,820,999,207,94,1.43,True,-
887,814,999,143,103,1.66,False,-
444,845,999,140,106,1.5,False,-
508,841,999,141,98,1.89,True,-
309,836,999,123,80,1.54,True,-
399,850,999,136,88,1.45,True,-
999,862,999,151,87,1.64,True,-
458,849,999,153,126,1.46,False,-
671,883,999,151,112,1.76,True,-
448,835,999,119,83,1.62,True,-
456,806,999,125,89,1.66,False,-
483,787,999,137,117,1.51,True,-
572,789,999,146,114,1.77,False,-
764,775,999,146,138,1.52,True,-
503,804,999,144,123,1.6,False,-
481,794,999,146,125,1.46,True,-
817,796,999,163,108,1.84,True,-
925,780,999,169,133,1.8,True,-
549,793,999,161,122,1.57,True,-
122,208,353,366,355,1.34,False,o
119,212,365,390,357,1.35,False,o
173,208,371,371,353,1.36,False,o
170,210,356,337,348,1.35,False,o
156,207,365,352,350,1.36,False,o
155,214,359,349,346,1.33,False,o
159,211,359,374,351,1.35,False,o
154,209,347,371,355,1.34,False,o
159,208,365,327,352,1.37,False,o
169,205,365,344,347,1.33,False,o
160,210,365,343,340,1.34,False,o
138,209,365,361,347,1.35,False,o
155,210,371,384,355,1.36,False,o
184,207,350,382,360,1.35,False,o
186,210,383,332,347,1.36,False,o
164,212,371,339,353,1.37,False,o
180,210,374,362,351,1.36,False,o
188,216,374,375,357,1.37,False,o
194,212,365,394,360,1.34,False,o
171,213,377,377,358,1.36,False,o
180,210,392,350,355,1.36,False,o
164,211,353,353,358,1.38,False,o
169,213,371,368,358,1.36,False,o
184,213,386,385,356,1.35,False,o
175,216,374,393,358,1.34,False,o
140,214,371,345,350,1.36,False,o
194,216,398,339,351,1.37,False,o
175,216,368,350,348,1.36,False,o
159,214,368,348,354,1.36,False,o
139,213,374,393,359,1.37,False,o
999,844,999,999,316,1.09,False,p
999,835,999,999,321,1.08,False,p
999,845,999,999,315,1.09,False,p
999,821,999,999,306,1.09,False,p
999,807,999,999,321,1.08,False,p
999,815,999,999,325,1.08,False,p
999,824,999,999,321,1.09,False,p
999,821,999,999,322,1.08,False,p
999,815,999,999,323,1.09,False,p
999,816,999,999,321,1.08,False,p
999,807,999,999,317,1.09,False,p
999,814,999,999,320,1.08,False,p
999,821,999,999,317,1.08,False,p
999,817,999,999,320,1.08,False,p
999,823,999,999,318,1.09,False,p
999,796,999,999,321,1.09,False,p
999,783,999,999,323,1.07,False,p
999,783,999,999,323,1.09,False,p
999,781,999,999,324,1.08,False,p
999,770,999,999,321,1.08,False,p
999,767,999,999,325,1.06,False,p
999,752,999,999,325,1.08,False,p
999,770,999,999,323,1.08,False,p
999,773,999,999,321,1.07,False,p
999,770,999,999,324,1.07,False,p
999,761,999,999,325,1.09,False,p
999,766,999,999,316,1.08,False,p
999,762,999,999,323,1.08,False,p
999,756,999,999,320,1.08,False,p
999,762,999,999,323,1.09,False,p
999,486,169,279,301,1.27,True,q
999,592,180,236,296,1.76,True,q
999,535,163,240,310,0.99,True,q
999,501,180,323,312,1.77,False,q
999,495,174,277,310,0.38,True,q
999,553,186,255,300,1.84,True,q
999,538,195,310,315,0.98,True,q
999,485,171,336,317,1.44,False,q
999,500,183,264,323,0.67,True,q
999,527,180,245,318,1.85,True,q
999,526,174,326,298,1.67,True,q
999,495,192,337,325,1.32,True,q
999,587,180,280,325,1.22,True,q
999,592,169,295,321,1.77,True,q
999,532,169,317,318,1.56,False,q
999,489,169,322,319,1.07,True,q
999,558,180,310,336,1.92,False,q
999,518,163,341,333,1.51,True,q
999,483,169,332,321,1.48,False,q
999,514,174,313,336,1.02,True,q
999,552,180,313,327,1.91,True,q
999,505,163,347,329,1.63,True,q
999,488,174,340,338,1.55,True,q
999,565,171,326,343,1.85,False,q
999,567,160,338,336,1.76,True,q
999,571,174,369,331,1.58,True,q
999,550,186,351,331,1.2,True,q
999,576,171,348,338,1.88,False,q
999,543,180,349,333,1.46,True,q
999,523,207,374,341,1.61,False,q
126,833,562,11,372,1.03,False,r
95,824,574,9,374,1.03,False,r
103,823,550,9,379,1.01,False,r
89,821,571,11,355,1.03,False,r
108,818,541,10,329,1.02,False,r
96,835,544,6,329,1.03,False,r
97,825,535,6,334,1.0,False,r
90,823,547,7,326,1.03,False,r
91,821,544,8,360,1.04,False,r
90,798,547,8,320,1.01,False,r
82,794,541,6,316,1.02,False,r
93,826,553,10,322,1.02,False,r
117,818,532,5,322,1.02,False,r
100,816,526,0,308,1.02,False,r
70,816,529,0,296,1.03,False,r
54,823,541,3,306,1.01,False,r
72,812,521,10,339,0.98,False,r
58,839,515,12,321,1.03,False,r
55,827,482,12,323,1.01,False,r
49,823,497,13,325,1.01,False,r
47,827,494,6,298,1.03,False,r
48,972,374,7,296,0.97,False,r
76,894,300,3,300,1.02,False,r
64,886,267,5,299,1.0,False,r
55,898,270,6,314,1.04,False,r
60,928,270,7,321,1.05,False,r
41,930,270,12,337,1.03,False,r
72,918,294,16,336,1.02,False,r
76,907,294,16,361,1.07,False,r
91,934,321,16,372,1.04,False,r
439,194,300,122,161,1.09,False,s
449,186,318,123,161,1.09,False,s
485,204,315,125,160,1.08,False,s
479,200,312,123,159,1.09,False,s
474,193,315,124,161,1.08,False,s
488,196,318,129,159,1.06,False,s
533,211,330,128,158,1.09,False,s
502,200,318,123,161,1.07,False,s
479,192,327,125,160,1.08,False,s
481,190,312,126,166,1.1,False,s
486,189,312,125,166,1.08,False,s
492,202,359,130,164,1.08,False,s
487,211,347,123,153,1.07,False,s
453,200,333,129,144,1.09,False,s
424,181,315,122,145,1.09,False,s
457,179,312,124,143,1.09,False,s
456,185,318,124,145,1.08,False,s
492,189,327,131,148,1.09,False,s
470,181,312,124,144,1.09,False,s
474,177,306,127,142,1.08,False,s
479,179,303,129,156,1.07,False,s
472,182,306,132,149,1.09,False,s
479,182,306,132,156,1.08,False,s
506,190,333,131,149,1.09,False,s
558,190,306,131,156,1.1,False,s
561,192,306,133,156,1.09,False,s
550,200,318,131,153,1.07,False,s
567,200,318,132,160,1.09,False,s
571,203,338,133,156,1.08,False,s
571,202,338,132,160,1.1,False,s
0,316,711,159,946,1.26,False,t
0,313,699,166,947,1.23,False,t
0,319,690,170,934,1.18,False,t
0,319,687,165,937,1.19,False,t
0,320,687,166,930,1.28,False,t
0,317,702,165,916,1.17,False,t
0,305,696,165,915,1.19,False,t
0,309,717,166,911,1.21,False,t
0,305,696,162,912,1.22,False,t
